""	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"PC21"	"PC22"	"PC23"	"PC24"	"PC25"	"PC26"	"PC27"	"PC28"	"PC29"	"PC30"	"PC31"	"PC32"	"PC33"	"PC34"	"PC35"	"PC36"	"PC37"	"PC38"	"PC39"
"A0A060HM51"	0.00519798164058275	0.0375031891683672	-0.00211247049060077	0.0532623256811107	0.00722442738451278	-0.0330629384107347	0.00460120287471685	0.0226774077948702	0.00959655421143609	-0.00206892210053154	-0.00150873939104119	-0.0465883527061128	-0.0202519419771591	-0.0576624956646078	0.0275810460396944	0.0114251679495592	-0.0211578266195374	0.000312050872335963	0.00273223468723569	0.0365516096051518	0.0194975230281939	-0.0049691095820175	0.0654943416477254	-0.00177210764547189	-0.0201909743218765	-0.0246788725989683	-0.000934141109955833	0.0387237388063443	-0.0495370847852694	-0.0498401062657081	0.0713091526320065	-0.0427830156989641	-0.00304562026075538	0.0180235401343681	-0.0925386238660442	-0.0770026485508256	-0.0480491015726822	-0.00792000722166118	-0.00122043408198133
"A0A060HM52"	-0.0153084190026311	-0.0213468612137995	-0.022954323722597	-0.0582584457083846	-0.0272722185377806	0.00751675381236857	0.0014879400098463	0.0517779283963815	0.0170885101503446	0.00230322514143449	-0.0534202657928023	0.00425317044463673	0.00667154048342673	0.0146132625604182	0.0254760962364251	0.0317620699071148	0.0352496117846621	-0.0309605503401946	0.0223488304945271	-0.0472710250472042	-0.0267570556978342	-0.0170683064765859	5.96814370814085e-05	-0.0402340920732561	-0.00631941437414141	0.00802915126954061	-0.0418708445245694	0.0151017584457503	0.078997933442074	-0.00912513023670442	0.00340518946913111	-0.0305122692157331	-0.0737162390281778	0.0438731982203828	0.032118841712472	0.0505061298913685	-0.0224128409029335	-0.00987728347340741	-0.0380067798927796
"A0A060HM57"	0.0195621812406304	0.0113660442899043	-0.00849297473082727	0.0469766128347331	-0.0390972901075436	0.00636490056310975	0.0234830762359065	-0.00644011268856205	-0.0171585015422808	-0.00916012514739916	-0.0100802200686724	0.0600068352162494	0.00644351988810814	-0.0231639720680933	0.0272036243858749	0.0489000693229364	0.0524720034465371	-0.0538256146350266	-0.0177236398854055	-0.0200448482272633	0.0116482612025634	0.0166786824084698	-0.031912019451723	0.0362658198348507	-0.0133952211133363	0.062432513519194	0.0237252153139422	0.0732909866034581	0.0669067878102424	-0.037249376795976	-0.026377611418707	0.0303660362587926	0.0273873084466408	-0.0300829607334039	-0.000859179604438412	0.00273353349217224	-0.0948071125103309	0.020998239853026	0.0107890117786848
"A0A060HM62"	-0.0159313117539629	0.0423611397831305	0.0508890788480822	-0.0154702038488173	0.0257707568191021	0.0035871818627024	-0.0165613923486443	-0.0385725300862234	0.00397405233508638	-0.0637528562876062	-0.0302403131013679	0.00469598320916261	0.0265534260103225	-0.0124588934929148	0.000543077224480357	0.0144821382327529	0.00207425527685714	-0.00112504809238003	-0.0178302602978652	0.00828797255917054	0.0416457730685813	0.0012689511460522	0.0192054040420877	-0.018081808857356	-0.00254422989767776	-0.0546639497701808	-0.00591173847147181	-0.0022214209805864	0.0144133470717609	0.00708262272559145	-0.00728589993114413	-0.00652379959198004	0.0163514318457087	0.0407290305547697	-0.030530778724918	-0.00122909259669012	-0.0688505873692531	-0.0297653445015674	0.0297963923981953
"A0A060HM71"	0.021535511436677	-0.00634106635418014	0.064453508650923	0.0248405709922826	0.0408576464451557	-0.0299253413514471	-0.00414335991077026	-0.0349275421468552	0.0127705481457578	0.00469433091509396	-0.0290360226227363	-0.0483372182463184	-0.00235218816409567	-0.0110697724868785	-0.0305573416339237	-0.0346340666326204	-0.0172703059485086	0.00714987118311321	-0.00550185503390453	-0.00168742003466923	-0.0147127903520593	-0.0329201027140457	-0.0104666364668806	-0.0110211030454474	0.0190939258375908	0.0212177987259645	-0.0264338996483536	-0.0106422908825884	-0.00736127557676628	-0.016687753545477	-0.0125908784320397	0.0567539196042282	0.0267541115418398	0.0249274213612798	0.0381959069546315	-8.9459629599851e-05	0.0162422935865398	-0.0127663845878395	0.000997024077473421
"A0A060HM73"	-0.0376229361006525	0.00519392857629513	0.0392190470488782	0.00659724124513933	-0.0195692195809182	0.0363165988945694	0.0152602365896267	0.012703158627769	-0.0244516219750912	-0.00636579087498376	-0.000976164495565691	0.0175708884449536	0.00330833788662259	-0.00199233597116914	0.00916589167668461	-0.0222174595125151	-0.011651238802973	0.00834848431203754	-0.0106311151502669	-0.0214250223947946	-0.0350382450864632	-0.0359078536685151	0.00446304172962378	0.0292229454222492	0.0134996778263675	0.00466425584811155	-0.0212786323537896	-0.00848515190962219	-0.00535111085063481	0.0360812183103979	-0.0445383879110867	0.00940679940770183	0.0473982938533113	0.0575573335100611	0.0862141735760878	-0.0436556241826589	0.0117328240762789	0.0154092616607023	0.00481412136546511
"A0A060HM74"	-0.0161411319828302	-0.0151772305519777	0.0184880408441308	-0.00804463978626544	0.0604979530766669	-0.032746113917668	-0.0345277605298855	0.0341959366776096	-0.0231474383713166	0.00340349519614274	-0.0202498137458271	0.00330428356114547	0.0262533670855657	-0.0401015463774406	0.0166330008710577	0.0334155279785703	-0.00454592284733066	-0.0170102161818615	-0.0929804271551284	0.00431624418883898	-0.0254505460602931	-0.00677854531755914	0.0243525610955232	0.0425059664646525	-0.0509470841279335	-0.0192150472362392	0.0676459024999782	-0.0250646607552605	-0.00519765501079865	0.0069245297915717	0.0371958019745059	-0.0586172554855166	0.0761513104288467	-0.0354938215256642	0.0210884975587468	0.00964396160212915	0.0451414894288374	0.00644491000209724	-0.0165638927655086
"A0A060HM85"	-0.0429611503994545	0.00973862999406661	0.00271653311079028	0.0199956337526405	-0.0177015544551159	-0.0358989117647188	-0.0232267280729251	-0.0120532183922067	0.0111097244196385	-0.0219834382038099	0.0424113810935088	-0.0280046525348229	-0.0186388248147287	0.0062015913303977	0.0166324037188367	0.0120577967336405	0.0385141945235578	0.0177340318698752	-0.00997040250674838	0.00507548770264016	0.026651222043695	-0.00852858226922936	-0.0313763231191018	0.0353319973727457	0.0166191065937641	-0.00943032254926927	-0.000148999705072339	-0.00542790823372115	-0.000127295710856499	-0.00747699791236016	-0.0233388969900434	-0.0155141644196725	0.00548308878948826	0.0413000420670837	0.00282888892075048	-0.0113598069304947	0.0102030361614023	0.0224817652787307	-0.0297128669247335
"A0A060HM86"	0.0030078988238941	0.0401106941773384	0.0275834715078803	0.0552588106976242	0.018818093912738	-0.00724725874994152	-0.0662999074895066	0.00213817102836454	0.0205954622618401	-0.0271772531842431	-0.00688196107732721	-0.0437061442943195	-0.0380732283976991	-0.00619368365286159	0.0425698177401041	0.00818880732882665	0.0166950584400105	0.00207840012854339	0.0576288415479441	-0.0408902237236102	-0.0112683359385056	-0.0274685186987606	-0.0325399069885604	-0.00990326539116618	0.0123318996244382	0.00735507668399823	0.00815328381683574	-0.00271011528375829	0.00430450579837373	0.0086619190304933	0.00314911423170519	0.000353449794504699	0.0163342411929602	0.00547024116568698	-0.0336332547832202	0.0119405766477023	0.0036585991470356	-0.0151075547817355	0.0166143013786106
"A0A060HM89"	-0.000228562772203388	0.0349103236063714	0.0111339401721858	0.028616989538121	0.0260391235755259	0.0687821666248946	0.0546735877057239	-0.00685921534389211	0.0566516623507118	0.00949732122304903	0.00167696108686083	-0.0141413997345046	0.0268139685863282	0.0231084611932717	0.0278622264248921	0.028439704605521	0.0242100106095176	-0.0242161367593116	-0.0359656746288341	0.0135488944845241	0.0325166139907176	-0.0390075134684488	-0.0623004075929471	-0.0281824665528527	0.029129013310471	0.00694190838660895	0.0128591818043744	-0.0326325698912107	-0.0219315131247906	0.0250036068294542	0.0366485901608631	0.0206454811671343	-0.0392247211471025	0.0183623948016618	-0.0178752287642647	0.0412698187904566	-0.0370707693089876	-0.0211995030048094	0.000609430581269789
"A0A060HM90"	0.0432337658770608	-0.00203062666714098	0.0411582176713288	0.0133466092420865	0.0381028622745345	-0.00995845353470181	-0.0104960882263557	0.00551773176477726	-0.0133711352609284	-0.0163450135969273	-0.0183389109232306	-0.00859648103631834	0.0217502825100268	0.00982324737398462	0.00980284067399614	-0.0106622515180626	0.00615527349313405	-0.0122126081847086	0.0236096287595715	-0.00375196112722994	-0.0014700025947066	-0.0131917818178056	-0.00458913795370046	-0.000671521076667661	0.00464358233238416	0.00699655263518728	0.00014286715180187	0.00178885526061146	-0.000809489625229379	0.0179413422435143	-0.0136293362498365	-0.00469140489727608	0.00303326587536167	0.0160652183926933	-0.00433087623423352	0.00112950721254527	0.00784216608870128	-0.0119447853481246	0.0173836921829402
"A0A060HM92"	0.0504745639846062	0.0128708375331558	-0.0169423193027967	-0.0151548545254324	0.00484285029813232	0.00236207910706663	0.00447584988067975	-0.00315278148573062	-0.010335621734422	0.00664744130562252	0.0109000520271263	-0.00176164867467869	-0.000718855694071093	-0.00375524811306073	0.00387490563813849	-0.00567902418179867	0.0051612006700957	0.0047692253592304	0.0024317895826187	0.00439402751205975	-0.00287944734082787	0.00476106857219712	0.0089318364581494	0.00392070509221451	-0.000780273384471152	0.000488838503130309	-0.00692935825027095	0.00915132395331181	-0.00386059183627238	0.00485894947899694	-0.00221722324649835	-0.00542557044988306	0.00469268204565793	-0.00707766331108326	-0.00233767096873191	-0.00278069174114665	0.0178796484540841	0.00561092594909833	9.49354315206892e-05
"A0A060HM94"	-0.0453852469872865	0.00200612295311148	0.013800130640733	-0.00570130276672783	-0.000215184802291197	0.0449992366231973	-0.00291185299107756	-0.0170647391057546	-0.0332125124358458	-0.0184449230090502	-0.00924307458665977	0.00539837324043895	-0.0106619464225917	0.00522006149785743	0.00443695814312407	-0.00693160310168052	-0.0315099656829184	-0.0322243267066922	0.00131752559695384	-0.0131762396078844	-0.013259005406328	0.0134866871359561	-0.00339741318485592	-0.00144503681592812	-0.0123554074654876	0.0175478870056736	0.0167731699776252	-0.0196716117459967	-0.0132056345302321	-0.0206302036307615	0.0220486709805649	0.0381186470765911	-0.0078474952617068	0.00465434889872841	-0.000958332152526687	0.0496837758961264	-0.0033636854000136	-0.0144633543176061	-0.01143007534278
"A0A060HM95"	0.00232206051711879	0.0460528372002208	0.0338861329391321	-0.0111649054795426	-0.0295352648177528	-0.00900598929486841	0.0367795390124594	-0.0441794924637398	0.062563786742216	-0.0215572442745968	0.0394808587342559	-0.022455033959786	-0.0203377751328116	0.0313936286454981	0.0473612268822856	-0.00641317068971316	-0.0202554300032577	-0.0285421419229553	-0.00736314333324795	0.0047389099966868	0.0252892408922483	-0.00685913491916448	-0.0129336398073537	0.010847053102978	0.0113904068665025	0.0231144704338057	0.0441642016763785	-0.00536530089935856	0.0723446230111148	-0.015204368270894	0.037474512640854	-0.0349162163864297	-0.0124595039606377	-0.00304314094512811	0.0354306885886486	0.000267434430190899	-0.00746890944884696	0.0385498270761569	-0.00142921329710123
"A0A060HMA0"	0.0455510353955777	0.00392208484022509	0.0157840495223099	-0.00319628829790539	0.0307732260334042	0.0158412289258991	0.019074849163302	0.00131746513944499	0.00560354077640495	0.00310989739747146	-0.00608972796605889	0.00276292831117288	0.00547360583691418	0.000977047798345312	0.0342947200422602	0.00513205974768643	0.0225525355555642	0.00638686940545505	-0.0109578363244084	0.0130856423760725	-0.0264575051217155	0.0659022828748508	0.0132266133255307	0.00676694333713451	0.0397235513907634	-0.0183172007291867	0.0202160385699005	-0.0124685843147016	0.0248325168721867	0.000753101555795582	-0.0176005344987745	-0.00629640803838369	-0.00752757530978156	-0.00373567757794903	-0.00322891872368893	0.00767205170795863	0.017545919449517	-0.0105803417952138	0.00248936102850782
"A0A060HMA4"	-0.0182990945287084	-0.0154448263765563	-0.00394980607951993	0.00564159354451373	0.0435833678415627	-0.035238420323873	-0.0296303907534916	0.0394499472281728	-0.00785705917874101	0.0238831552770887	-0.0333250539634053	0.000772161364872482	0.00300694587099852	0.0502307067313415	0.054085976726097	0.0161216118491414	-0.0637479694784681	-0.0769603805835433	-0.0499048814099438	-0.047391039402058	-0.0222395917845591	-0.0266071379237275	0.0185613501920462	-0.0266468019516596	0.0405096082517869	-0.0274900258275728	-0.000278994380373015	0.038837183807863	-0.00531693783093086	0.00722520345788216	0.00302038137012145	0.00879937791318327	-0.0617240549959418	-0.0519976566279561	-0.00188197758890564	-0.0490001325172819	-0.088739912876096	0.0416734443976321	-0.00262749627848958
"A0A060HMA7"	0.041230030255364	0.0177171045690438	-0.0139398335218002	-0.0259836349021623	-0.0129948789361455	0.0103730220163992	-0.023465501966343	0.0246957711320772	-0.00964921155713701	-0.00433601362180691	-0.00821846020324756	0.002317419033358	-0.0340766238229597	0.0162120504615116	-0.0095800939154398	0.0191221055528434	0.0123901968632884	-0.00920883246071664	-0.0183460645889491	0.0227745377089594	0.0527801396808888	0.0258337595979624	-0.0135197450161843	-0.00931225651188291	-0.0308024134075355	0.0203260431683941	0.0150808839421021	-0.0447848719676004	-0.0388342856630853	0.00262405546848897	-0.0426417362666455	-0.0144380217980829	-0.0178153055981088	-0.0370006360488907	-0.0268530794846865	-0.0491549355718182	-0.0141273360983925	0.0134475772203774	0.0276073015439473
"A0A060HMB0"	0.0381400713234257	-0.0148392729488097	-0.0273980907581809	0.00448247155835986	-0.000881551259839557	0.0654722968035829	-0.00400676808583658	-0.00902837149337414	-0.0284112444433959	-0.0357875926678221	0.00961540984486844	-0.0191843818101298	0.0357860104521973	0.00716397873159699	-0.0116640284130515	0.0260610306391042	0.00519612403461066	0.00320441779805271	0.0268290076111462	0.00908307811344005	-0.0287546678689847	-0.0194011878648792	0.00347784780066586	0.0136831326980027	-0.0318290761097246	-0.0244990903022124	0.0146890107708935	0.0190771833916733	-0.0164706210949512	-0.0254138570494074	0.00950277068176038	-0.00700631953459186	0.00995081516974749	0.00686857367065797	0.0102666255627092	-0.0241557380420425	-0.00606745030259272	0.00597490799663638	0.00331047879527825
"A0A060HMB2"	0.0355552134328954	-0.0368776107639562	-0.00761909172875067	-0.0119776227109194	0.0439290453152887	0.0165938221476332	0.0117456213433171	0.0415191908500225	-0.0291530933461407	0.015452906251126	0.00113932399677308	-0.0117171849917122	0.00199631748351079	0.0198592540141325	-0.0431932406991628	0.00379371097361748	-0.0339360725108375	0.00882992943324492	0.0114270223333439	-0.00151357827865791	0.00982736748890379	0.00236020209515227	0.0242441627637718	0.00339218482220029	-0.00365869449353135	0.0131175497681023	-0.0175357609204329	0.0304020796235351	0.0143769523061926	0.00026741536736374	0.0159683078736806	0.00359074775824694	-0.00931898684773003	-0.0013334092626536	0.0040269956738829	0.0125862833593217	0.0222057096053249	0.0158868687541268	0.0110611102320061
"A0A060HMB7"	0.0414784094269149	-0.0111738089056328	-0.0370274982549275	0.0246187326049204	-0.0210752177811444	0.0133363031041894	-0.0142618262656994	-0.015188047110105	0.0270128138073989	0.000621494559153804	0.0184422236025858	-0.0134594182654145	0.0239385211275901	-0.0203678546580481	0.00666774526182755	0.0108614025209605	-0.00759213061058295	-0.0120238185896833	-0.015909850548132	0.0271574026953001	-0.017691577923059	0.016422084244617	-0.00989887290648068	-0.0282092984296812	0.000447943549223301	0.0023804094299748	-0.00635734923558738	0.0142260137055328	0.052577568225937	0.0226564736338936	0.0180260997087603	-0.0139633128923624	0.00610213887682278	0.0136941061862298	0.0242653945991808	0.00890581792119731	0.0217190571566789	0.0204728886174449	-0.0114112089957272
"A0A060HMC5"	0.00673233840151668	0.0737962275961475	-0.019490821170452	-0.00364815165376437	0.0176350252439911	-0.0255664251826445	-0.00772203810787333	0.00496198258102125	-0.00667286806020231	0.00729109219869505	-0.00647053880453533	-0.0107803952406835	-0.0219761100489766	-0.0163574093672793	0.0103205256131026	0.0183074079179523	0.00937443313924011	-0.00300253121253031	0.00325680378521899	-0.0170212380046216	-0.00982580869555127	-0.00269516520723831	0.0141744197531414	-0.029969213774883	-0.0107879297916844	-0.00657787341569489	-0.000223868282239702	-0.0120088152404013	0.0301987539675786	-0.0173872691138043	-0.0385163483958234	-0.0051362596067737	-0.0068425627259829	-0.01991327221512	0.0209470705233775	0.0199440571288895	0.00399732309179343	0.0211308469632729	0.013325752976422
"A0A060HMC6"	0.0416822180255208	-0.0265303202296565	0.0250504987925219	-0.0197278415384789	-0.000650697251374311	-0.00171570007304046	-0.0182727760380561	0.0183885533868327	0.0445013380803903	0.0135245686104082	0.00662321120941864	0.020693713947267	-0.00180222549582465	0.00938356690766074	-0.0271399718343254	-0.00371504508602189	0.00430575238139467	0.0246689081134568	-0.0250576535711093	0.00508664430232558	0.0177890445990108	-0.00300080416970418	-0.00986212555696123	-0.0428936600943594	0.0198342743705701	-0.0265117588383975	-0.0134949437220647	-0.00821444474115157	0.00654130401297038	-0.00703178673328163	-0.0207403334639625	0.00971617220393044	-0.00370591886200918	0.00839193710473635	-0.0046949105378699	-0.0305508154961122	0.00331745329933329	-0.023050280216607	-0.00610566842277872
"A0A060HMD8"	-0.023813894635403	-0.00524626772583649	-0.0325885402709763	0.0314564827726548	0.057338007769148	-0.0288823041389538	-0.0451872279754043	0.00644987946439087	-0.0333263598371493	0.00107002447244591	0.00561251391425409	-0.01638183494134	-0.0133333331441309	0.0181979749553466	0.0150881704668631	-0.00321302769872878	0.0116260212468079	0.0197615706846222	0.0270249585214339	0.0108896986799363	0.033541299278864	0.0188809320405917	-0.0616628394911314	-0.0370730858851602	0.00786015483499885	-0.00388220292601137	0.0102480931991058	0.0099607933316107	0.0494722207695428	0.0101420067112136	-0.0569307672192576	0.0374083090896342	0.0305296519479818	0.00108992916871333	0.0690746043275764	0.00286388113717394	-0.0276367859177346	0.0486941186123923	-0.034285574343103
"A0A060HME2"	-0.00585799029821764	0.0217261455959366	0.029229815557345	-0.00229548441744774	-0.0457893393321701	-0.0115780514870917	0.0275122648814664	0.0227564246063266	0.0242816450624217	0.0366177159340342	-0.0566097542186964	0.0139203551587901	-0.0333449993385674	0.00550829134214427	0.0367943961898905	-0.0732059214113209	-0.0718326831469492	-0.0105822008879303	0.0521097949974939	0.0144683066565905	-0.0292991071046498	0.0202542517814278	-0.036460932425437	0.0893244966463731	-0.0308242102113875	0.0607371074327762	-0.0407549525300463	0.0109746388680601	-0.0540851925712412	-0.00897988414602087	-0.0111375971345544	-0.0144838167701818	0.0243241539693178	-0.00175244128248891	-0.0188158168600817	0.043913378770148	-0.00888748311230169	-0.0291386728352267	0.00146884923073595
"A0A060HME5"	0.032568909214545	-0.0306429693013259	0.024427761389752	-0.00191446308416767	0.00975442987728296	0.0260251606642823	0.0224877618413256	0.0463395079780374	-0.0304677760929652	-0.00434304173071947	0.0114034683046582	-0.036850989265032	0.0289801688284023	0.0375711075751677	-0.0497714672233232	-0.000796559534777739	0.0219417184879373	0.0290432861854745	0.0156912918155284	0.00527265714882687	-0.00268955846296808	-0.0223507995627593	0.00703277925467357	-0.0164417389671272	-0.0221143696071914	0.0279808181025152	-0.0709075037035223	0.00594184380780007	0.000691122128256849	-0.0114237304195372	0.0161536206219273	-0.0211816113427385	-0.00181297949264575	-0.0203678300692827	-0.00713383373077094	-0.0154096007018422	0.0591959067200375	0.0435874743883053	0.0126374704566262
"A0A060HME6"	0.021761575259021	0.00223371417119599	0.0232972133794596	0.0111921124940012	0.0275852688065176	0.0410448225277294	-0.0381903277248363	0.0101130391863911	0.0904075025474773	-0.00534377094587178	-0.0287259878516361	-0.0355784439608255	0.0698012233281097	-0.0714426856573385	0.0391185726060914	0.016011306523645	0.00328409918246947	0.00478219705272873	0.00305908108165052	-0.0307546723328606	0.00213344437940424	0.00743377787954912	-0.0117663632496825	0.00235378908461682	-0.0464022365214949	0.00176629027970049	-0.00850589674621397	0.011076072351281	-0.0250195962352204	0.0221347329633812	-0.028523729714839	0.0296933585418485	0.0167955323037211	-0.00385931088358483	-0.0169647366635275	-0.0272551012976654	-0.0160739502811412	0.00109414039174113	-0.00541799724066125
"A0A060HME7"	0.0149818411842744	0.0127364565359152	-0.0370898130716797	-0.0334843223947489	-0.000877462527330883	-0.00377268767375715	-0.0567540775811831	-0.0139602116512243	-0.0304948239353533	0.0224113549105628	-0.0541944398177173	-0.00948314055522935	0.0372766418316982	0.0596761679568206	0.0149278727996257	0.000374301036819348	0.000120522730078763	-0.01120268185409	0.024020457687906	0.0108665101084467	0.0334111372280761	-0.0289630429057127	-0.022647376181586	-0.0355864557154317	0.00970502859542594	0.0686949469995892	-0.0605292888826992	0.071957142588326	0.0565473176335523	0.00224776493020477	-0.0447042558080622	0.0342907655041069	-0.0148325055310754	0.0943541641773874	0.0188018592699581	0.00284857241340665	-0.00794809191193539	0.016670870764033	0.0106051919600186
"A0A060HMF2"	-0.00328319480202493	-0.0343550162384231	0.0506423474673847	-0.0103869166943788	-0.059794896459891	0.0259696138361805	-0.0120476573179979	-0.0548258613467409	-0.00805471968595527	0.042538814194628	0.0333941128019706	0.0261413981746075	0.0449583066658217	-0.0197500485324258	-0.013514466508154	0.00645913421636022	0.0161385698347595	0.00573060522339192	0.00487473593546162	-0.0132792951372623	-0.0111786802494331	-0.001384903927624	0.00907266353451682	0.0153703580690517	0.00535211944399588	0.0038598966250065	0.00726805949094129	0.0314744022075143	-0.00927700257231833	0.0418721367515364	0.0366170299606883	-0.0265829877520834	-0.00136809156251536	-0.00963203259048884	-0.022581655778728	-0.000872593028136477	0.0262649713933328	-0.0174663205240333	0.00393925807534412
"A0A060HMF8"	-0.0150174836608878	0.0359358445112173	0.0367010857915822	0.0252335213617888	-0.0516315624962535	0.0206876993589443	0.0265956504322051	0.0129990326206649	-0.0263373691470454	0.00799440818565108	-0.0161982750290173	-0.0424900644432903	0.0240821488251313	0.0241462703881345	0.0357795764688095	-0.0667846084676312	-0.0311960576987559	-0.0259300976715995	-0.0481899403334679	-0.0280588486668374	0.0115415276286277	-0.0227568739128763	0.00591971132711565	-0.00601678914689319	-0.027203119760551	-0.0167353266800557	-0.0346896732303193	0.00458747728783148	-0.0205351006201357	0.00116742222716701	-0.0119696873770101	-0.034067819206524	-0.0272943256320472	0.0147768555104704	0.0061923486730593	0.0458434899921199	0.0113977815523325	-0.0185983564446966	-0.010130892529774
"A0A060HMH0"	-0.0138333237005835	0.0025830580482675	-0.00206207103751558	0.0589815920349769	0.0345744512376063	-0.00456484389180004	-0.000356996334371988	0.0162722092241377	-0.018867612913559	0.0271957262606524	0.0240385455761612	0.0390322521435152	0.0183553963805829	0.00530698116220843	-0.0250063913854939	-0.0615953916245854	-0.0127346512987253	-0.0377779249273204	-0.0332690319866493	-0.0722118519037232	-0.0210418454794398	-0.0257472165133332	0.0429114457179575	-0.00378548355128816	-0.0223005786303413	-0.0258686060446739	0.0404651228907891	0.0387700625316009	-0.0385240955476283	0.00524447354268121	-0.0923712542384901	-0.0456895246111652	-0.0815487426172466	0.0266849354700548	0.0127314474752502	-0.033615106146384	0.0656001885626239	-0.0286361971010587	-0.00375245992284605
"A0A060HMH5"	0.0236612579469949	0.0335639872389516	0.00260381953217048	-0.0581491469451853	0.0141517474947503	0.00984287560796726	0.00888357173349628	0.0147745494167319	0.0453109275572646	-0.015189755112128	0.00256930089706356	-0.0432308267390695	0.013710775885886	0.0386013034260678	-0.0377000730080143	0.0203196474967845	0.0384383616514027	0.0152251149430028	-0.0313320695388229	-0.0403983523732175	0.00616364166045504	-0.00932890740943273	0.0278885381632058	0.0294887034990794	-0.00355894808451667	0.0369066691688418	0.0310037153685165	0.00829911200588988	0.0429502355225567	0.0166712222882971	0.00335229952595502	-0.000846150715513283	-0.0397578752691483	0.0057116732135116	0.000701874218530881	0.0578996630813612	-0.00244900149868365	-0.0197822433355454	0.0319434445679518
"A0A060HMH8"	0.0298872316434748	0.0176359824707992	0.0131968745012128	0.0167398783858178	-0.0220753948958852	0.0333600613310802	-0.0464753547555755	-0.00787625740043828	-0.0107094053953383	0.00411699885615763	-0.0142020280762713	-0.0301479876011313	0.00116704234623297	0.0215450004535449	0.0135562714340566	-0.0504535166205815	0.0434970516613773	-0.0252358786026648	0.0117006513386753	-0.00431539394080094	0.0167900611539908	-0.0050935381525941	-0.0136314367026131	0.0702427218952212	-0.0358836827266243	-0.0244990363387407	0.0382323718197568	0.0336927521509658	-0.0207004484733105	-0.030302875928456	0.0422470571879932	-0.0378798731962075	-0.113006171806774	-0.0249203759074158	0.0271954949246931	0.0614704308785559	0.00125345260566681	0.0151027892058614	-0.0203258909187378
"A0A060HMH9"	-0.0109804610307078	-0.00508254730365667	-0.00295465476683728	0.00715109187457259	0.0150873423534451	0.0124124312658761	-0.00147619970225262	0.0486293443922252	-0.0358982231402613	-0.0361940835192943	0.00453179319308192	0.0343031003771516	-0.0339273639492844	-0.0744559815847404	0.0988693848473328	0.0364746079141531	-0.0151125094473895	0.0362726758974987	0.0507949853723827	0.100605222269454	-0.00237930467695544	-0.0763151868786002	0.0296295322511682	-0.0200271256683116	0.0242982880529789	0.0200212875812381	0.0150771758394639	-0.0371299681815008	0.00121841675278086	0.0818309464449793	0.045654238013575	0.0339556701550981	-0.0364740975355888	-0.00446867106846574	0.00325236508134346	-0.00921762622162449	-0.0019811014328131	-0.00497366939202644	-0.00480161063245833
"A0A060HMI0"	-0.0123017798417755	0.0555865378169889	0.0104038087504994	0.00508516648579752	0.000261476344021298	0.0144789149478688	0.0219719230498403	-0.0185216784915267	0.0010370281287518	0.0148760653247101	0.0138311068328394	0.0479903522125817	-0.0104049603519372	0.0421020675476449	-0.044539836086922	-0.0618950661355119	-0.0141770716890416	0.00212499709330459	0.0196417233277602	0.00647172845268375	-0.0095244087470232	-0.0798757233971083	-0.00230107872845459	-0.0134293428381407	-0.0226266599546741	0.00393982235349084	-0.0619013764621499	0.0022595364024228	0.0154334127895822	0.0279281392538001	0.0171354253160466	0.0336656087567558	0.0297160590647445	0.053235134068332	-0.045468144057098	-0.0256760421281122	-0.0561134989666041	0.0269276533243403	0.0191227647747419
"A0A060HMI7"	0.0335335467071942	0.0261753051111165	0.00976189519106331	0.0281012460252194	-0.0489505381728352	0.00955705198539625	-0.00864636280770121	-0.0150260438720956	0.0146652175107304	-0.0701908633068492	0.0187549600525467	0.0321357775585111	-0.00389724669651207	-0.0184910858131475	0.00430039689538532	0.0034342336512895	-0.0124352006811262	-0.0191889790872136	0.0210733375181089	-0.0151173350095406	-0.0183874575646832	0.012571860144232	0.0314829523038646	0.00726050304821911	-0.022803842323448	0.0087060583854192	-0.00855830356409373	-0.0227105316624082	0.0110779309913754	-0.0177549120935614	0.00272542863367903	-0.0207141183068655	-0.0160165033805607	0.00794305081085697	-0.0217997845172901	0.0145565800495002	-0.00239068607462289	-0.0485859876808046	-0.0579448960636228
"A0A060HMI9"	0.0314157521327473	-0.00642189995574017	0.0459351190314104	0.00545708398122781	0.0145078894910452	-0.00950171047079797	-0.0178941807261789	0.0145857720644363	-0.0208027943624221	0.0240679143959426	0.0179760054073249	0.0194861567012052	-0.00622102687491073	0.0049697234300553	0.00807558095960396	0.00567404882540243	-0.0199539179270011	0.0712569369318082	0.0229405513708228	-0.0741847191492089	0.0428970967933243	-0.029723482257826	0.0111868146201028	0.00339428877237475	0.0435298470649051	0.030732937609411	0.033630488222342	-0.0426951789088559	0.0570811360763012	-0.0417167032495352	0.0476921682669545	-0.0529164509353001	-0.00392894970905192	-0.00597653981934146	0.0239172163389186	0.0202157306781977	-0.00390157040369377	0.0123445671717502	0.005854816117502
