""	"Protein.Code"	"A"	"D"	"G"	"C"	"F"	"B"	"E"	"p_adj"	"Method"	"Locus_Tag"	"sig_check"	"Cluster"	"Max"	"Min"	"Gene_Name"	"Protein_Product"
"A0A060HFP4"	"A0A060HFP4"	-0.80593351021201	-1.06802324101866	0.447660390387803	-0.272104170823887	-0.603499727371222	1.82983624170672	0.47206401733126	0.073838924089697	"ANOVA"	"NVIE_011760"	"no"	5	"B"	"D"	"NVIE_011760"	"putative cytochrome c biogenesis protein, transmembrane region"
"A0A060HDX8"	"A0A060HDX8"	-1.07845952450951	-0.933744513991257	0.237634590255916	-0.401825977127827	-0.474513512553619	1.26107376525319	1.38983517267311	0.00136549720122148	"ANOVA"	"NVIE_006780"	"yes"	5	"E"	"A"	"thiD"	"Thiamine biosynthesis bifunctional protein : putative hydroxymethylpyrimidine/phosphomethylpyrimidine kinase ; Thiamine-phosphate synthase ThiN"
"A0A060HM57"	"A0A060HM57"	-1.69665475774652	-0.518420985957085	0.401813553413353	0.310425943338037	-0.568092891052732	1.2881309855954	0.782798152409545	0.0455866481471305	"ANOVA"	"NVIE_020090"	"yes"	5	"B"	"A"	"NVIE_020090"	"exported protein of unknown function"
"A0A060HIB4"	"A0A060HIB4"	-1.36689967113739	-0.583775152051422	0.366041891050243	0.184258423841186	-0.933153034252283	1.28801567204045	1.04551187050922	3.59306657390176e-08	"ANOVA"	"NVIE_008220"	"yes"	5	"B"	"A"	"NVIE_008220"	"putative Mg-chelatase subunit"
"A0A060HL75"	"A0A060HL75"	-0.142418549104073	-1.36448834708504	0.199131291727756	0.129013055951879	-1.15387835491842	1.09722335529403	1.23541754813386	0.0233198200668677	"ANOVA"	"NVIE_016900"	"yes"	5	"E"	"D"	"thrS"	"threonine--tRNA ligase"
"A0A060HK18"	"A0A060HK18"	-0.143996460797073	-1.33606341838045	0.394653401654249	0.163415769597749	-1.22429076450417	0.749417409394514	1.39686406303519	0.124318705517146	"ANOVA"	"NVIE_026080"	"no"	5	"E"	"D"	"adh5"	"NAD-dependent alcohol dehydrogenase"
"A0A060HKT8"	"A0A060HKT8"	-0.780905084658806	-0.860540831514474	0.334076356825804	0.911713065604764	-1.38237346556354	1.21702209350626	0.561007865799987	0.341560420548793	"ANOVA"	"NVIE_000190"	"no"	5	"B"	"F"	"NVIE_000190"	"putative adenylate/guanylate cyclase"
"A0A060HM19"	"A0A060HM19"	-1.06380157677024	-0.169554852214983	1.25859966212663	-0.127922549441498	-1.41110581601624	0.530897287684501	0.98288784463183	0.032084313495431	"ANOVA"	"NVIE_004310"	"yes"	5	"G"	"F"	"metK"	"methionine adenosyltransferase"
"A0A060HT02"	"A0A060HT02"	-1.38986946688686	0.268281750750395	1.03894752966169	-0.962190249948827	-0.570180520411571	0.382164615380904	1.23284634145427	0.0694388041215696	"ANOVA"	"NVIE_023520"	"no"	5	"E"	"A"	"hisF"	"imidazole glycerol phosphate synthase subunit hisF"
"A0A060HUY1"	"A0A060HUY1"	-0.715231940542299	-0.312952057795277	0.880438262713568	-0.667555607687431	-0.93139104012001	-0.0691891779548838	1.81588156138633	0.00318777117101644	"ANOVA"	"NVIE_029480"	"yes"	5	"E"	"F"	"NVIE_029480"	"2:oxoacid-ferredoxin oxidoreductase, fused alpha and gamma subunit"
"A0A060HII8"	"A0A060HII8"	-0.790929763351382	0.0192220488275264	0.924563732362622	-0.56618521766954	-1.03495150789973	-0.295367786975193	1.7436484947057	8.09814971843463e-07	"ANOVA"	"NVIE_011130"	"yes"	5	"E"	"F"	"uvrB"	"excinuclease ABC, B subunit"
"A0A060HIJ6"	"A0A060HIJ6"	-0.0579727518843811	0.101959063117538	-0.302361084248352	0.348476873112563	-1.98676092826696	0.831050234773183	1.0656085933964	0.000324288792023563	"ANOVA"	"NVIE_021170"	"yes"	5	"E"	"F"	"NVIE_021170"	"putative NADP oxidoreductase, coenzyme F420-dependent"
"A0A060HRS4"	"A0A060HRS4"	0.320732218880644	0.0420394427994111	-0.483342808141978	0.0868010320836289	-1.88812531777634	0.612845290079443	1.30905014207519	0.00012207823506543	"ANOVA"	"NVIE_016300"	"yes"	5	"E"	"F"	"NVIE_016300"	"GCN5-related N-acetyltransferase"
"A0A060HIH7"	"A0A060HIH7"	-0.32192468240797	0.44099496002627	-0.133539559364008	0.760104188584316	-2.04530543005755	0.451781334629482	0.847889188589463	0.0019764569775597	"ANOVA"	"NVIE_011040"	"yes"	5	"E"	"F"	"fixC"	"putative FAD-dependent, fixCX-like electron-transfer flavoprotein"
"A0A060HFZ1"	"A0A060HFZ1"	0.219253031358653	0.372291664021979	-1.04882770549921	0.770630907247244	-1.52663270294093	-0.118884321073136	1.3321691268854	0.0014874085794575	"ANOVA"	"NVIE_001080"	"yes"	5	"E"	"F"	"NVIE_001080"	"putative ketosteroid isomerase-like protein"
"A0A060HTJ5"	"A0A060HTJ5"	0.723340298282906	0.299364841503531	-0.112505862988963	0.808900071570883	-2.13681092123584	0.391858815631116	0.0258527572363647	0.0230243179377314	"ANOVA"	"NVIE_021450"	"yes"	5	"C"	"F"	"NVIE_021450"	"putative PIN domain nuclease"
"A0A060HFD4"	"A0A060HFD4"	0.896105024991485	0.0638944790969146	0.603330474427031	0.424250899772217	-2.13886418993423	-0.101464878812879	0.252748190459464	1.21302542896316e-05	"ANOVA"	"NVIE_011050"	"yes"	5	"A"	"F"	"etfA"	"putative electron transfer flavoprotein, subunit alpha"
"A0A060HNE4"	"A0A060HNE4"	0.951822644482773	-0.12762092419545	-0.148493135174848	0.659928479769463	-1.89593113530655	-0.37889437132114	0.939188441745751	0.00169600861710518	"ANOVA"	"NVIE_024250"	"yes"	5	"A"	"F"	"NVIE_024250"	"putative thioesterase superfamily protein"
"A0A060HJ75"	"A0A060HJ75"	1.11228232115666	-0.669012707847269	-0.310822318431882	0.54235205135961	-1.74450176137561	0.141738151558209	0.92796426358029	0.00999235084670593	"ANOVA"	"NVIE_023640"	"yes"	5	"A"	"F"	"NVIE_023640"	"putative inosine-5'-monophosphate dehydrogenase"
"A0A060HPP9"	"A0A060HPP9"	0.548084845804278	-0.315473997334688	-1.1286601299132	-0.749119766090552	0.750751486773502	1.63072174283807	-0.736304182077408	0.124959209608225	"ANOVA"	"NVIE_028410"	"no"	5	"B"	"G"	"NVIE_028410"	"hypothetical protein"
"A0A060HTY0"	"A0A060HTY0"	0.658881951830839	0.314410514305186	-1.53565975393694	-0.720169946245324	0.789856753144992	1.20677874761545	-0.714098266714201	0.0345901723072721	"ANOVA"	"NVIE_022990"	"yes"	5	"B"	"G"	"atpC"	"archaeal A1A0-type ATP synthase, subunit C"
"A0A060HKX3"	"A0A060HKX3"	-0.12731282975589	0.0363706950460932	-0.855967690538085	-0.591003456545777	0.925350215941749	1.69491630601441	-1.08235324016251	0.113438167672256	"ANOVA"	"NVIE_000530"	"no"	5	"B"	"E"	"nirK"	"putative copper-containing nitrite reductase"
"A0A060HQS5"	"A0A060HQS5"	-0.319090299915291	0.0684817207502202	-0.959827737744353	-0.627032228408349	0.889309499931616	1.7661086938952	-0.817949648509038	0.0856112421130785	"ANOVA"	"NVIE_016290"	"no"	5	"B"	"G"	"fumC"	"putative fumarate hydratase"
"A0A060HMR8"	"A0A060HMR8"	1.71583269004802	0.296455547530335	-0.633113678470107	-1.3118086065958	-0.0956079282653952	0.660966354773347	-0.632724379020404	0.0565734491107373	"ANOVA"	"NVIE_025190"	"no"	5	"A"	"C"	"NVIE_025190"	"conserved protein of unknown function"
"A0A060HK11"	"A0A060HK11"	1.31606685494462	0.17669998925739	0.0251981384149157	-1.08654127872666	-0.507242677214325	1.220146531127	-1.14432755780294	0.0141608500779066	"ANOVA"	"NVIE_013860"	"yes"	5	"A"	"E"	"NVIE_013860"	"putative cytidylate kinase"
"A0A060HN65"	"A0A060HN65"	1.29564193542988	0.101386155766139	0.252395298545793	-1.41671609117888	0.690051317414761	0.356646486376751	-1.27940510235444	0.0260070005304901	"ANOVA"	"NVIE_004710"	"yes"	5	"A"	"C"	"NVIE_004710"	"putative histidine triad protein"
"A0A060HNG1"	"A0A060HNG1"	0.862125382952776	0.472194865302422	0.866289695234583	-1.39199849052299	-0.0531428077233761	0.636529845279575	-1.39199849052299	0.169422042254591	"ANOVA"	"NVIE_005480"	"no"	5	"G"	"E"	"trpC"	"indole-3-glycerol-phosphate synthase"
"A0A060HM52"	"A0A060HM52"	1.40492566398053	-0.426151006629134	0.19873904506813	-0.55003166373852	-0.117388878607441	1.04084490737462	-1.55093806744818	0.249183706262631	"ANOVA"	"NVIE_004610"	"no"	5	"A"	"E"	"NVIE_004610"	"uncharacterised protein family UPF0201"
"A0A060HLD8"	"A0A060HLD8"	0.759140634396699	-0.0838532675240382	0.152024878414986	-0.388131805209412	0.158146037301757	1.28870984843497	-1.88603632581496	0.0133644757321287	"ANOVA"	"NVIE_020530"	"yes"	5	"B"	"E"	"NVIE_020530"	"geranylgeranylglyceryl phosphate synthase"
"A0A060HGN1"	"A0A060HGN1"	1.28651210073697	-1.61600154929316	-0.319096479386986	-0.596972577494398	0.529935297440103	0.965404016112627	-0.249780808115159	0.0582080913490187	"ANOVA"	"NVIE_015190"	"no"	5	"A"	"D"	"NVIE_015190"	"hypothetical protein"
"A0A060HNB0"	"A0A060HNB0"	0.325605550222938	-1.16209199832078	0.569866809291326	-1.43099320931842	1.26193038478161	0.709601115755353	-0.273918652412022	0.68244797020909	"ANOVA"	"NVIE_008330"	"no"	5	"F"	"C"	"thrB"	"homoserine kinase"
"A0A060HBS4"	"A0A060HBS4"	0.938787214733509	-0.312744716977821	-0.31054532372647	-1.88778038587021	-0.045827123710883	0.96633750914516	0.651772826406719	0.00770395385576004	"ANOVA"	"NVIE_000460"	"yes"	5	"B"	"C"	"NVIE_000460"	"putative deoxyribonuclease/rho motif-related TRAM-domain containing protein"
"A0A060HKU4"	"A0A060HKU4"	0.152520438803997	-1.20310617676243	0.836738543081808	-0.875923950858083	-0.570617589457566	1.65416314025763	0.00622559493464532	0.00202326861811994	"ANOVA"	"NVIE_018500"	"yes"	5	"B"	"D"	"NVIE_018500"	"putative oxidoreductase, short chain dehydrogenase/reductase family"
"A0A060HT32"	"A0A060HT32"	0.108025118401599	-1.32733034678465	0.610836768450095	-1.32733034678465	-0.0805508888631252	1.16984708409267	0.846502611488051	0.294304042105406	"ANOVA"	"NVIE_023800"	"no"	5	"B"	"C"	"NVIE_023800"	"hypothetical protein"
"A0A060HR62"	"A0A060HR62"	1.51487469666448	-0.615516282436879	-1.73003946071303	-0.0738594849668343	0.351144255448336	0.116422448898602	0.436973827105326	0.0755443322727494	"ANOVA"	"NVIE_017390"	"no"	5	"A"	"G"	"NVIE_017390"	"putative protein of unknown function DUF424"
"A0A060HNT5"	"A0A060HNT5"	0.926638745853473	-0.875422538208835	-1.78732556695812	0.462855125189	0.956895206914765	0.142078100650717	0.174280926558995	0.511107342508889	"ANOVA"	"NVIE_006480"	"no"	5	"F"	"G"	"NVIE_006480"	"hypothetical protein"
"A0A060HPZ5"	"A0A060HPZ5"	0.852163598959474	-0.409345139483141	-1.26866215409737	-0.995532130887965	1.54557191081999	0.336445959175323	-0.0606420444863113	0.158772240666808	"ANOVA"	"NVIE_029220"	"no"	5	"F"	"G"	"NVIE_029220"	"putative transcriptional regulator, AsnC family"
"A0A060HCT3"	"A0A060HCT3"	1.10405067351835	-0.545983793990981	-1.37896104462905	-0.896224536860997	0.77527629875972	-0.134733373330704	1.07657577653368	0.720916528610429	"ANOVA"	"NVIE_003530"	"no"	5	"A"	"G"	"NVIE_003530"	"protein of unknown function DUF929"
"A0A060HFV9"	"A0A060HFV9"	0.871393714871426	-0.278577717802332	-0.273754188848978	-0.805634030006134	1.36439899043938	0.608035845487282	-1.48586261414065	0.268318755249876	"ANOVA"	"NVIE_012560"	"no"	5	"F"	"E"	"NVIE_012560"	"putative PAPS reductase"
"A0A060HV45"	"A0A060HV45"	0.697811295229872	-0.997425067556492	-0.418262121047329	-0.477601375524537	1.73005534725986	0.432417324067103	-0.966995402428474	0.107434064422159	"ANOVA"	"NVIE_030090"	"no"	5	"F"	"D"	"NVIE_030090"	"putative prefoldin subunit alpha (modular protein)"
"A0A060HUV7"	"A0A060HUV7"	0.961580029056283	-1.16037285058759	0.166436022855544	-1.03505569744963	1.57851953321045	-0.316865550015041	-0.194241487070003	0.0274794956644962	"ANOVA"	"NVIE_029280"	"yes"	5	"F"	"D"	"NVIE_029280"	"putative nucleoside diphosphate kinase"
"A0A060HL12"	"A0A060HL12"	1.25481497693379	-0.810372120483857	-0.408944102255462	-0.255574465219236	1.60364586762216	-0.631082705575577	-0.752487451021812	0.0571423329879369	"ANOVA"	"NVIE_029310"	"no"	5	"F"	"D"	"rpl7ae"	"50S ribosomal protein L7ae"
"A0A060HH59"	"A0A060HH59"	0.848512424797701	0.837628593180466	-0.134040697294859	-0.070709620767035	-1.67176097220305	1.0286017305383	-0.838231458251523	5.08533686797487e-05	"ANOVA"	"NVIE_006880"	"yes"	6	"B"	"F"	"NVIE_006880"	"protein of unknown function DUF541"
"A0A060HSK4"	"A0A060HSK4"	1.07197303673209	-0.280427884054808	0.00302566704543543	-0.248959638578574	-1.37946260101178	1.52590559957652	-0.69205417970888	7.82122860637614e-05	"ANOVA"	"NVIE_021610"	"yes"	6	"B"	"F"	"cdc48-5"	"AAA family ATPase, CDC48 subfamily"
"A0A060HJC0"	"A0A060HJC0"	1.46571364054817	0.123180225490861	0.42597097924067	0.268555824058865	-1.59446318474474	0.28927696571391	-0.978234450307742	0.035324876381947	"ANOVA"	"NVIE_024020"	"yes"	6	"A"	"F"	"dnaJ-2"	"chaperone protein DnaJ"
"A0A060HLU1"	"A0A060HLU1"	1.64713995099844	0.152700969374054	-0.202494177732466	0.0686593105186246	-1.1662779113025	0.680949049028617	-1.18067719088477	9.05029982075524e-06	"ANOVA"	"NVIE_021580"	"yes"	6	"A"	"E"	"ths4"	"archaeal thermosome"
"A0A060HE21"	"A0A060HE21"	1.12299673448369	0.0831568016340002	0.154577533694059	0.455402285178137	-0.904906535104769	0.82240357537068	-1.7336303952558	0.000633790200193938	"ANOVA"	"NVIE_0702"	"yes"	6	"A"	"E"	"NVIE_0702"	"protein of unknown function"
"A0A060HFX3"	"A0A060HFX3"	1.32127354038357	0.028390480335424	-0.27025351650494	0.537558036434239	-0.959319745611997	0.844819343840969	-1.50246813887726	0.00361779896792069	"ANOVA"	"NVIE_002910"	"yes"	6	"A"	"E"	"fen"	"flap structure-specific endonuclease"
"A0A060HUW1"	"A0A060HUW1"	1.0175941148175	0.21242196163535	-1.21957022664577	0.335516156961884	-1.08361741280624	1.33659886709504	-0.598943461057777	0.0464928028456871	"ANOVA"	"NVIE_025820"	"yes"	6	"B"	"G"	"NVIE_025820"	"NTP pyrophosphohydrolase (modular protein)"
"A0A060HMN9"	"A0A060HMN9"	1.00389866934729	0.599315819550571	-1.27662350761327	0.76480993868834	-1.31993378469678	0.684339829609375	-0.455806964885529	0.000153273268517655	"ANOVA"	"NVIE_006360"	"yes"	6	"A"	"F"	"NVIE_006360"	"nitroreductase-like protein"
"A0A060HG92"	"A0A060HG92"	0.86264244602597	0.49044738747593	-1.20316934922737	0.396096271641073	-0.652035971984301	1.27367124936965	-1.16765203330095	3.85972188134766e-06	"ANOVA"	"NVIE_014100"	"yes"	6	"B"	"G"	"NVIE_014100"	"Transcriptional regulator, PadR family"
"A0A060HLS8"	"A0A060HLS8"	0.932562801805406	0.320288600975709	-0.666138114286708	0.678797356276945	-0.916438260390419	1.09480441314439	-1.44387679752533	9.33126662774584e-05	"ANOVA"	"NVIE_019170"	"yes"	6	"B"	"E"	"NVIE_019170"	"conserved protein of unknown function"
"A0A060HUV1"	"A0A060HUV1"	0.675952742180328	0.640366959742598	-0.967169958122786	-0.325574300739192	-1.3870832198249	1.46852739665617	-0.105019619892225	0.0421739675559345	"ANOVA"	"NVIE_029230"	"yes"	6	"B"	"F"	"NVIE_029230"	"putative transcriptional regulator, ArsR family"
"A0A060HLK0"	"A0A060HLK0"	0.349326814209973	0.886082736923137	-0.941579491836365	0.0297693298557344	-0.941579491836365	1.55955959452025	-0.941579491836365	4.67318285696521e-10	"ANOVA"	"NVIE_021020"	"yes"	6	"B"	"G"	"NVIE_021020"	"Probable Zinc uptake transporter, ATP-binding protein"
"A0A060HKW1"	"A0A060HKW1"	0.225455994051106	0.737110401493957	-0.94032441193232	0.247025448343405	-0.949643202728603	1.63001897350106	-0.949643202728603	3.42879087482683e-09	"ANOVA"	"NVIE_000430"	"yes"	6	"B"	"F"	"NVIE_000430"	"putative thiamine biosynthesis protein"
"A0A060HHQ4"	"A0A060HHQ4"	0.376349473709306	0.590245300414836	-0.622316665137913	-0.325313825298674	-1.02403093336091	1.81842572254921	-0.813359072875847	4.80825786625243e-05	"ANOVA"	"NVIE_008710"	"yes"	6	"B"	"F"	"asnB"	"putative asparagine synthase"
"A0A060HLN2"	"A0A060HLN2"	0.609954212519591	0.519282780414474	-0.53822899145042	0.101281388486512	-1.20155849863495	1.57465965779466	-1.06539054912987	0.000654182538398707	"ANOVA"	"NVIE_018750"	"yes"	6	"B"	"F"	"NVIE_018750"	"conserved protein of unknown function"
"A0A060HKM8"	"A0A060HKM8"	-0.0654471645562238	0.449154417947191	-1.62808638329112	1.42665162893133	-0.362253555341277	0.783010227379762	-0.603029171069663	0.138180610287043	"ANOVA"	"NVIE_017690"	"no"	6	"C"	"G"	"tal"	"transaldolase"
"A0A060HTK6"	"A0A060HTK6"	0.84692036878983	-0.257511940190784	-1.59863914367825	0.854484425084209	-0.315203442492162	1.16256398850757	-0.692614256020421	0.0923010677591899	"ANOVA"	"NVIE_2576"	"no"	6	"B"	"G"	"NVIE_2576"	"putative 2'-5' RNA ligase"
"A0A060HFV1"	"A0A060HFV1"	-0.0678870682491727	0.7087581648747	-1.11819864099046	0.740338988759505	0.215446034580724	1.09000137928174	-1.56845885825704	0.000538601367154712	"ANOVA"	"NVIE_002620"	"yes"	6	"B"	"E"	"petC"	"putative Rieske 2Fe-2S domain cytochrome b6-f complex iron-sulfur subunit"
"A0A060HQA9"	"A0A060HQA9"	-0.0887815423818016	0.178152737583772	-1.29385539885902	1.35901785442828	0.293290209308457	0.837477693592238	-1.28530155367193	0.0381528898208743	"ANOVA"	"NVIE_014900"	"yes"	6	"C"	"G"	"NVIE_014900"	"putative ParB-like partition protein"
"A0A060HHB6"	"A0A060HHB6"	0.596881787003164	-0.294058543464622	-1.49090658107406	0.78847394184117	0.789406896881623	0.808503915362728	-1.19830141655001	0.0778367954730911	"ANOVA"	"NVIE_007240"	"no"	6	"B"	"G"	"NVIE_007240"	"Amino acid ABC transporter substrate binding protein"
"A0A060HT92"	"A0A060HT92"	0.743026528669237	0.528262026263343	-1.34394161243455	0.133955292700324	0.547756009505821	0.891132851734962	-1.50019109643914	0.0259506957433895	"ANOVA"	"NVIE_024360"	"yes"	6	"B"	"E"	"NVIE_024360"	"putative transcriptional regulator, AsnC family"
"A0A060HR74"	"A0A060HR74"	0.329876674473937	0.439414509556535	-2.15017560393082	0.204028857991311	-0.104164550543645	0.95820239792867	0.322817714524005	0.179252586585253	"ANOVA"	"NVIE_017530"	"no"	6	"B"	"G"	"pyrE"	"orotate phosphoribosyltransferase"
"A0A060HS15"	"A0A060HS15"	0.140493138172089	0.334759149453005	-2.02671168836602	0.359243789678831	-0.464107884824169	0.977295465682255	0.679028030204012	0.000116887609507769	"ANOVA"	"NVIE_020440"	"yes"	6	"B"	"G"	"NVIE_020440"	"putative adenylate cyclase (modular protein)"
"A0A060HBV1"	"A0A060HBV1"	0.852122851047776	-0.574324653991684	-1.90489338862696	0.0370624883223086	0.37504370743603	1.07401806430139	0.14097093151114	0.102864771581406	"ANOVA"	"NVIE_000710"	"no"	6	"B"	"G"	"nusG"	"putative transcription antitermination protein NusG"
"A0A060HFI7"	"A0A060HFI7"	1.02670049043271	-0.178056888417678	-1.69433262417969	-0.282827409049663	-0.439588568595785	1.3040105308595	0.264094468950608	0.0169310967529937	"ANOVA"	"NVIE_001700"	"yes"	6	"B"	"G"	"NVIE_001700"	"hypothetical protein"
"A0A060HHG0"	"A0A060HHG0"	1.07226646041815	0.0920428284218211	-1.79461785697503	-0.486191388653795	-0.0755409230812207	1.17418576054975	0.0178551193203265	0.00963696629740364	"ANOVA"	"NVIE_017750"	"yes"	6	"B"	"G"	"NVIE_017750"	"putative protein of unknown function DUF488"
"A0A060HTV1"	"A0A060HTV1"	0.149498496951739	-0.149126594562258	-1.99462056221188	-0.122337095281321	0.285928735413352	1.23511445584439	0.595542563845982	7.06416552540389e-05	"ANOVA"	"NVIE_022600"	"yes"	6	"B"	"G"	"NVIE_022600"	"hypothetical protein"
"A0A060HW07"	"A0A060HW07"	0.0200153785713204	-0.2804032687578	-1.54187130176532	-0.445486347188061	0.201047896904495	1.80124416065139	0.245453481583981	0.0203186465555742	"ANOVA"	"NVIE_029440"	"yes"	6	"B"	"G"	"NVIE_029440"	"conserved exported protein of unknown function"
"A0A060HN80"	"A0A060HN80"	-0.138146675232484	1.19725513448706	-1.8801116534292	0.0208745564889125	0.00210245703065978	0.988000674987292	-0.189974494332235	0.217817353754208	"ANOVA"	"NVIE_023740"	"no"	6	"D"	"G"	"NVIE_023740"	"conserved protein of unknown function"
"A0A060HU55"	"A0A060HU55"	-0.192986627570813	0.995837391100191	-1.6231636070876	-0.439079078061576	0.38660380484479	1.334523077401	-0.461734960625986	0.00702334028479176	"ANOVA"	"NVIE_023810"	"yes"	6	"B"	"G"	"NVIE_023810"	"putative 4Fe-4S ferredoxin iron-sulfur binding domain protein"
"A0A060HUF9"	"A0A060HUF9"	0.0757393450677455	1.0167130740373	-1.9906657607692	-0.153520022956356	0.689065188729758	0.646986625209934	-0.284318449319182	0.0035241079579051	"ANOVA"	"NVIE_027940"	"yes"	6	"D"	"G"	"NVIE_027940"	"hypothetical protein"
"A0A060HIC1"	"A0A060HIC1"	0.701306897251655	0.75180331801863	-1.87414843605049	-0.312843915046184	0.492082819398043	0.849349304892719	-0.607549988464369	0.303099288225557	"ANOVA"	"NVIE_008320"	"no"	6	"B"	"G"	"NVIE_008320"	"hypothetical protein"
"A0A060HPR4"	"A0A060HPR4"	0.282095400178058	0.276536399759559	-0.678453566623896	0.881857054501198	-0.896127371736339	1.44435212419296	-1.31026004027154	1.81771363447755e-11	"ANOVA"	"NVIE_028560"	"yes"	6	"B"	"E"	"NVIE_028560"	"ABC efflux transporter, FtsX-domain permease protein"
"A0A060HUM0"	"A0A060HUM0"	0.1295992240249	0.221368848787001	-0.659008802793415	0.900587368194785	-0.804835195273917	1.52363444723108	-1.31134589017043	2.43972664682346e-11	"ANOVA"	"NVIE_028570"	"yes"	6	"B"	"E"	"NVIE_028570"	"exported protein of unknown function"
"A0A060HLG6"	"A0A060HLG6"	0.198571843662876	0.228756646422454	-0.516902522819447	0.881901673304572	-1.02609679486572	1.49222129936581	-1.25845214507055	3.04372131071466e-07	"ANOVA"	"NVIE_002180"	"yes"	6	"B"	"E"	"NVIE_002180"	"putative transcriptional regulator, TetR family (modular protein)"
"A0A060HVQ3"	"A0A060HVQ3"	-0.0690687499179845	0.479249704786015	-0.563811547200556	1.09306285461011	-0.830809383801468	1.27924314649989	-1.387866024976	5.42626736437816e-11	"ANOVA"	"NVIE_028580"	"yes"	6	"B"	"E"	"NVIE_028580"	"ABC efflux transporter, ATP-binding protein"
"A0A060HFW5"	"A0A060HFW5"	-0.490234126837311	-0.0658972867528437	-0.466311168498204	0.652271561947975	-1.07148121740833	1.93020016467931	-0.48854792713059	0.00503786102328538	"ANOVA"	"NVIE_002820"	"yes"	6	"B"	"F"	"NVIE_002820"	"protein of unknown function"
"A0A060HHQ7"	"A0A060HHQ7"	-0.0976306589431552	0.088912238089028	-0.861629659129581	0.854115212843002	-0.861629659129581	1.73949218539987	-0.861629659129581	0.00555380403749345	"ANOVA"	"NVIE_006460"	"yes"	6	"B"	"E"	"NVIE_006460"	"ABC efflux transporter, ATP-binding protein"
"A0A060HEE4"	"A0A060HEE4"	-0.585487769106814	-0.585487769106814	-0.585487769106814	1.48686314719411	-0.585487769106814	1.44057569833996	-0.585487769106814	0.0211593251325981	"ANOVA"	"NVIE_0840"	"yes"	6	"C"	"E"	"NVIE_0840"	"putative von Willebrand factor type A"
"A0A060HJ66"	"A0A060HJ66"	-0.689366250246952	0.167248880715716	-0.689366250246952	1.89365410227586	-0.689366250246952	0.696562017996233	-0.689366250246952	0.00147518354912962	"ANOVA"	"NVIE_013310"	"yes"	6	"C"	"A"	"NVIE_013310"	"hypothetical protein"
"A0A060HG03"	"A0A060HG03"	-0.781787367931025	1.46724518783175	-0.781787367931025	0.71863168489445	-0.781787367931025	0.941272598997897	-0.781787367931025	0.0475989440337339	"ANOVA"	"NVIE_013090"	"yes"	6	"D"	"A"	"NVIE_013090"	"exported protein of unknown function"
"A0A060HI74"	"A0A060HI74"	-1.027118400036	0.923801051619023	-1.28468546385308	1.08902167551688	-0.403606653596854	1.00149437431662	-0.298906583966586	0.00607701302207933	"ANOVA"	"NVIE_007760"	"yes"	6	"C"	"G"	"NVIE_007760"	"putative thiosulfate sulfurtransferase"
"A0A060HLA8"	"A0A060HLA8"	-0.822308156827382	0.934249212036068	-1.40716396511198	0.813816298724543	-0.459988162608589	1.23026277000716	-0.288867996219821	0.459379142255937	"ANOVA"	"NVIE_017380"	"no"	6	"B"	"G"	"NVIE_017380"	"putative serine/threonine protein kinase"
"A0A060HRQ3"	"A0A060HRQ3"	0.0651291149425191	0.878106073357328	-0.672866636755624	1.08505420389522	-1.67877114344033	0.763357725439905	-0.440009337439022	0.00384736698265678	"ANOVA"	"NVIE_016150"	"yes"	6	"C"	"F"	"appF"	"peptide/opine/nickel ABC uptake transporter, ATP-binding protein"
"A0A060HP60"	"A0A060HP60"	0.195059845628598	0.716696385449854	-0.705965764901412	0.958569912359397	-1.72366486163812	0.951821380219879	-0.392516897118194	0.0830156936358211	"ANOVA"	"NVIE_007580"	"no"	6	"C"	"F"	"NVIE_007580"	"putative cutA1 divalent ion tolerance protein"
"A0A060HPB3"	"A0A060HPB3"	-0.107682892972919	0.67454401874254	-0.767987506070272	1.4947598257173	-1.51493740752564	0.552104098921267	-0.330800136812279	0.0274064093335572	"ANOVA"	"NVIE_008290"	"yes"	6	"C"	"F"	"NVIE_008290"	"hypothetical protein"
"A0A060HLC0"	"A0A060HLC0"	-0.339655606755934	0.304566516091334	-0.0767359141817828	0.467102297980596	-1.8805994172566	1.42138801210069	0.103934112021692	0.0184436936428341	"ANOVA"	"NVIE_020410"	"yes"	6	"B"	"F"	"tfe"	"transcription factor E"
"A0A060HJ64"	"A0A060HJ64"	-0.543676914898439	1.07425280700338	-0.499169756121385	0.0801425142288709	-1.58145808011447	1.33223041578852	0.137679014113525	0.335460404938226	"ANOVA"	"NVIE_023540"	"no"	6	"B"	"F"	"hisB"	"imidazoleglycerol-phosphate dehydratase"
"A0A060HMS8"	"A0A060HMS8"	1.60323102174304	-0.283761335642647	-1.27307820464425	0.906475950483072	-0.918737246741796	-0.193193551470564	0.159063366273147	0.0460665473175311	"ANOVA"	"NVIE_003080"	"yes"	6	"A"	"G"	"NVIE_003080"	"protein of unknown function"
"A0A060HP48"	"A0A060HP48"	1.49023879722882	-0.483815267580909	-1.68389726802285	0.593511142038706	-0.454870526488698	0.320738418919714	0.218094703905215	0.00549865181953042	"ANOVA"	"NVIE_007410"	"yes"	6	"A"	"G"	"NVIE_007410"	"putative signal transduction response regulator, receiver domain"
